subject_code,course_number,title_name,credits,contact_hours,cross_listed,dual_listed,repeatable,prerequisites,description,typically_offered,source_url
MTEOR,5680,Applied Geostatistics for Geoscientists,3.,"Lecture 2, Laboratory 2.",,,,Graduate Standing or Permission of Instructor,"Introduction to geospatial data collection, analysis, interpretation, and presentation. Geospatial techniques including geographic information systems (GIS), remote sensing (RS), and global positioning systems (GPS). Study of applied geostatistical analysis (e.g., interpolation and spatial regression). Offered even-numbered years.",Fall,https://catalog.iastate.edu/azcourses/mteor/
MTEOR,5890,Survey of Remote Sensing Technologies,3.,Lecture 3.,,,,Graduate Standing or Permission of Instructor,"Electromagnetic-radiation principles, active and passive sensors, multispectral and hyperspectral sensors, imaging radar, SAR, thermal imaging, lidar. Examples of applications. Also offered online S.",Fall,https://catalog.iastate.edu/azcourses/mteor/
MTEOR,5890L,Satellite Remote Sensing Laboratory,1.,Laboratory 3.,,,,Graduate Standing or Permission of Instructor,Processing and analysis of satellite sensor data (optical and radar). Provides practical applications in an environmental context.,Fall,https://catalog.iastate.edu/azcourses/mteor/
MTEOR,5900A,Special Topics: Boundary-layer Meteorology,1-3.,,,,True,Graduate Standing or Permission of Instructor,Topics of current interest.,"Fall, Spring, Summer",https://catalog.iastate.edu/azcourses/mteor/
MTEOR,5900B,Special Topics: Tropical Meteorology,1-3.,,,,True,Graduate Standing or Permission of Instructor,Topics of current interest.,"Fall, Spring, Summer",https://catalog.iastate.edu/azcourses/mteor/
MTEOR,5900C,Special Topics: Mesoscale Meteorology,1-3.,,,,True,Graduate Standing or Permission of Instructor,Topics of current interest.,"Fall, Spring, Summer",https://catalog.iastate.edu/azcourses/mteor/
MTEOR,5900D,Special Topics: Global Climate Systems,1-3.,,,,True,Graduate Standing or Permission of Instructor,Topics of current interest.,"Fall, Spring, Summer",https://catalog.iastate.edu/azcourses/mteor/
MTEOR,5900E,Special Topics: Climate Modeling,1-3.,,,,True,Graduate Standing or Permission of Instructor,Topics of current interest.,,https://catalog.iastate.edu/azcourses/mteor/
MTEOR,5900F,Special Topics: Numerical Weather Prediction,1-3.,,,,True,Graduate Standing or Permission of Instructor,Topics of current interest.,"Fall, Spring, Summer",https://catalog.iastate.edu/azcourses/mteor/
MTEOR,5900G,Special Topics: Satellite Observations,1-3.,,,,True,Graduate Standing or Permission of Instructor,Topics of current interest.,"Fall, Spring, Summer",https://catalog.iastate.edu/azcourses/mteor/
